"STATION","NAME","DATE","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMSD","EMSN","EMXP","PRCP","SNOW"
"USC00172765","FARMINGTON, ME US","1935-07","14","9",,,"0","0","0","29","6",,,"1.25","4.09",
"USC00172765","FARMINGTON, ME US","1935-08","9","5",,,"0","0","0","30","6",,,"1.20","2.58",
"USC00172765","FARMINGTON, ME US","1935-09","10","9",,,"0","2","0","17","0",,,"1.61","5.30",
"USC00172765","FARMINGTON, ME US","1935-10","5","3",,,"0","14","0","4","0",,,"0.44","0.84",
"USC00172765","FARMINGTON, ME US","1935-11","11","10",,,"0","18","1","0","0",,,"1.47","6.20",
"USC00172765","FARMINGTON, ME US","1935-12","9","4",,,"6","31","22","0","0",,,"0.83","1.96",
"USC00172765","FARMINGTON, ME US","1936-01","14","11",,,"9","31","19","0","0",,,"1.53","6.60",
"USC00172765","FARMINGTON, ME US","1936-02","11","8",,,"13","29","23","0","0",,,"0.66","2.76",
"USC00172765","FARMINGTON, ME US","1936-03","15","13",,,"3","18","2","1","0",,,"3.53","11.11",
"USC00172765","FARMINGTON, ME US","1936-04","15","11",,,"0","20","0","2","0",,,"1.22","5.32",
"USC00172765","FARMINGTON, ME US","1936-05","12","7",,,"0","4","0","16","0",,,"0.79","4.06",
"USC00172765","FARMINGTON, ME US","1936-06","11","6",,,"0","0","0","26","1",,,"0.55","2.69",
"USC00172765","FARMINGTON, ME US","1936-07","10","6",,,"0","0","0","31","1",,,"1.00","2.80",
"USC00172765","FARMINGTON, ME US","1936-08","11","8",,,"0","0","0","27","1",,,"1.06","3.91",
"USC00172765","FARMINGTON, ME US","1936-09","13","6",,,"0","2","0","18","0",,,"0.89","2.52",
"USC00172765","FARMINGTON, ME US","1936-10","12","10",,,"0","14","0","6","0",,,"1.48","6.02",
"USC00172765","FARMINGTON, ME US","1936-11","13","5",,,"1","24","10","0","0",,,"0.87","2.29",
"USC00172765","FARMINGTON, ME US","1936-12","15","10",,,"3","30","12","0","0",,,"2.57","6.58",
"USC00172765","FARMINGTON, ME US","1937-01","11","8",,,"2","29","12","0","0",,,"0.66","3.05",
"USC00172765","FARMINGTON, ME US","1937-02","8","4",,,"1","28","9","0","0",,,"1.23","3.69",
"USC00172765","FARMINGTON, ME US","1937-03","9","6",,,"2","31","6","0","0",,,"1.67","2.82",
"USC00172765","FARMINGTON, ME US","1937-04","12","8",,,"0","18","0","2","0",,,"0.83","2.99",
"USC00172765","FARMINGTON, ME US","1937-05","12","8",,,"0","0","0","16","1",,,"2.07","6.74",
"USC00172765","FARMINGTON, ME US","1937-06","15","7",,,"0","0","0","27","1",,,"1.01","5.17",
"USC00172765","FARMINGTON, ME US","1937-07","9","8",,,"0","0","0","29","6",,,"0.90","3.43",
"USC00172765","FARMINGTON, ME US","1937-08","10","2",,,"0","0","0","31","12",,,"0.28","0.73",
"USC00172765","FARMINGTON, ME US","1937-09","9","4",,,"0","1","0","21","3",,,"3.17","4.27",
"USC00172765","FARMINGTON, ME US","1937-10","12","7",,,"0","15","0","2","0",,,"2.80","8.17",
"USC00172765","FARMINGTON, ME US","1937-11","12","6",,,"0","20","3","0","0",,,"2.35","5.39",
"USC00172765","FARMINGTON, ME US","1937-12","9","6",,,"5","31","19","0","0",,,"1.01","2.07",
"USC00172765","FARMINGTON, ME US","1938-01","9","5",,,"13","30","24","0","0",,,"2.28","4.59",
"USC00172765","FARMINGTON, ME US","1938-02","8","6",,,"7","28","12","0","0",,,"0.43","2.24",
"USC00172765","FARMINGTON, ME US","1938-03","14","6",,,"5","28","7","0","0",,,"0.66","2.59",
"USC00172765","FARMINGTON, ME US","1938-04","14","5",,,"0","14","0","6","0",,,"1.14","2.20",
"USC00172765","FARMINGTON, ME US","1938-05","13","7",,,"0","6","0","12","0",,,"1.32","5.13",
"USC00172765","FARMINGTON, ME US","1938-06","10","8",,,"0","0","0","30","4",,,"1.07","3.43",
"USC00172765","FARMINGTON, ME US","1938-07","20","16",,,"0","0","0","31","1",,,"1.57","8.20",
"USC00172765","FARMINGTON, ME US","1938-08","10","5",,,"0","0","0","28","8",,,"0.71","2.04",
"USC00172765","FARMINGTON, ME US","1938-09","12","8",,,"0","1","0","21","0",,,"1.68","6.44",
"USC00172765","FARMINGTON, ME US","1938-10","5","3",,,"0","10","0","9","0",,,"1.74","3.04",
"USC00172765","FARMINGTON, ME US","1938-11","9","6",,,"1","22","5","4","0",,,"0.94","2.62",
"USC00172765","FARMINGTON, ME US","1938-12","14","6",,,"3","26","13","0","0",,,"1.37","3.95",
"USC00172765","FARMINGTON, ME US","1939-01","7","4",,,"11","31","22","0","0",,,"0.38","2.15",
"USC00172765","FARMINGTON, ME US","1939-02","13","7",,,"8","28","15","0","0",,,"0.70","2.73",
"USC00172765","FARMINGTON, ME US","1939-03","8","3",,,"7","29","7","0","0",,,"0.85","3.61",
"USC00172765","FARMINGTON, ME US","1939-04","16","10",,,"0","23","0","0","0",,,"0.74","3.87",
"USC00172765","FARMINGTON, ME US","1939-05","9","2",,,"0","10","0","17","0",,,"0.67","1.30",
"USC00172765","FARMINGTON, ME US","1939-06","9","7",,,"0","0","0","26","0",,,"0.66","2.70",
"USC00172765","FARMINGTON, ME US","1939-07","13","8",,,"0","0","0","31","8",,,"0.78","3.44",
"USC00172765","FARMINGTON, ME US","1939-08","8","6",,,"0","0","0","31","1",,,"0.56","2.27",
"USC00172765","FARMINGTON, ME US","1939-09","13","5",,,"0","2","0","18","1",,,"0.84","3.06",
"USC00172765","FARMINGTON, ME US","1939-10","9","7",,,"0","11","0","7","0",,,"2.13","4.71",
"USC00172765","FARMINGTON, ME US","1939-11","3","1",,,"0","27","2","0","0",,,"0.69","0.75",
"USC00172765","FARMINGTON, ME US","1939-12","12","7",,,"2","30","20","0","0",,,"1.98","4.36",
"USC00172765","FARMINGTON, ME US","1940-01","5","4",,,"11","31","28","0","0",,,"1.44","1.93",
"USC00172765","FARMINGTON, ME US","1940-02","7","3",,,"6","29","11","0","0",,,"0.94","1.99",
"USC00172765","FARMINGTON, ME US","1940-03","7","6",,,"2","26","7","0","0",,,"1.09","4.37",
"USC00172765","FARMINGTON, ME US","1940-04","9","8",,,"0","25","0","2","0",,,"1.65","8.45",
"USC00172765","FARMINGTON, ME US","1940-05","13","8",,,"0","5","0","13","0",,,"0.74","3.11",
"USC00172765","FARMINGTON, ME US","1940-06","15","10",,,"0","0","0","23","0",,,"1.27","4.71",
"USC00172765","FARMINGTON, ME US","1940-07","11","6",,,"0","0","0","28","3",,,"0.72","2.80",
"USC00172765","FARMINGTON, ME US","1940-08","7","3",,,"0","0","0","29","4",,,"1.17","2.74",
"USC00172765","FARMINGTON, ME US","1940-09","16","10",,,"0","1","0","19","0",,,"1.08","3.87",
"USC00172765","FARMINGTON, ME US","1940-10","3","2",,,"0","18","0","3","0",,,"0.29","0.47",
"USC00172765","FARMINGTON, ME US","1940-11","17","11",,,"0","19","4","0","0",,,"1.51","6.04",
"USC00172765","FARMINGTON, ME US","1940-12","11","10",,,"5","27","15","0","0",,,"0.54","3.18",
"USC00172765","FARMINGTON, ME US","1941-01",,,"31",,"9","31","27","0","0","15",,,,
"USC00172765","FARMINGTON, ME US","1941-02",,,"28",,"1","28","13","0","0","15",,,,
"USC00172765","FARMINGTON, ME US","1941-03",,,"31",,"1","29","9","0","0","19",,,,
"USC00172765","FARMINGTON, ME US","1941-04","5","2",,,"0","14","0","10","0",,,"0.26","0.61",
"USC00172765","FARMINGTON, ME US","1941-05","11","5",,,"0","3","0","16","1",,,"0.70","2.43",
"USC00172765","FARMINGTON, ME US","1941-06","8","3",,,"0","0","0","26","7",,,"0.53","1.25",
"USC00172765","FARMINGTON, ME US","1941-07","9","5",,,"0","0","0","30","6",,,"2.13","5.55",
"USC00172765","FARMINGTON, ME US","1941-08","12","9",,,"0","0","0","29","2",,,"0.95","4.28",
"USC00172765","FARMINGTON, ME US","1941-09","4","3",,,"0","3","0","22","1",,,"1.39","2.41",
"USC00172765","FARMINGTON, ME US","1941-10",,,,,"0","7","0","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1941-11",,,"2",,"0","19","1","0","0","10",,,,
"USC00172765","FARMINGTON, ME US","1941-12",,,"19",,"2","26","10","0","0","8",,,,
"USC00172765","FARMINGTON, ME US","1942-01",,,"31",,"9","28","19","0","0","5",,,,
"USC00172765","FARMINGTON, ME US","1942-02",,,"28",,"7","24","16","0","0","19",,,,
"USC00172765","FARMINGTON, ME US","1942-03",,,"31",,"0","25","0","0","0","14",,,,
"USC00172765","FARMINGTON, ME US","1942-04",,,"4",,"0","14","0","5","0","9",,,,
"USC00172765","FARMINGTON, ME US","1942-05",,,,,"0","3","0","15","0",,,,,
"USC00172765","FARMINGTON, ME US","1942-06",,,,,"0","0","0","24","4",,,,,
"USC00172765","FARMINGTON, ME US","1942-07",,,,,"0","0","0","29","4",,,,,
"USC00172765","FARMINGTON, ME US","1942-08",,,,,"0","0","0","28","2",,,,,
"USC00172765","FARMINGTON, ME US","1942-09",,,,,"0","4","0","16","2",,,,,
"USC00172765","FARMINGTON, ME US","1942-10",,,,,"0","10","0","2","0",,,,,
"USC00172765","FARMINGTON, ME US","1942-11",,,"9",,"0","22","3","0","0","4",,,,
"USC00172765","FARMINGTON, ME US","1942-12",,,"30",,"8","31","21","0","0","9",,,,
"USC00172765","FARMINGTON, ME US","1943-01",,,"30",,"9","30","27","0","0","20",,,,
"USC00172765","FARMINGTON, ME US","1943-02",,,"28",,"7","25","12","0","0","24",,,,
"USC00172765","FARMINGTON, ME US","1943-03",,,"31",,"3","29","7","0","0","24",,,,
"USC00172765","FARMINGTON, ME US","1943-04",,,"2",,"0","25","1","2","0","2",,,,
"USC00172765","FARMINGTON, ME US","1943-05",,,,,"0","7","0","16","0",,,,,
"USC00172765","FARMINGTON, ME US","1943-06",,,,,"0","0","0","29","2",,,,,
"USC00172765","FARMINGTON, ME US","1943-07",,,,,"0","0","0","29","5",,,,,
"USC00172765","FARMINGTON, ME US","1943-08",,,,,"0","0","0","26","1",,,,,
"USC00172765","FARMINGTON, ME US","1943-09",,,,,"0","1","0","15","0",,,,,
"USC00172765","FARMINGTON, ME US","1943-10",,,,,"0","8","0","3","0",,,,,
"USC00172765","FARMINGTON, ME US","1943-11",,,,,"0","23","2","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1943-12","9","5","31","5","13","31","16","0","0","21","3.0","0.27","1.21","12.4"
"USC00172765","FARMINGTON, ME US","1944-01",,,"31",,"7","31","18","0","0","36",,,,
"USC00172765","FARMINGTON, ME US","1944-02",,,"29",,"9","29","16","0","0","34",,,,
"USC00172765","FARMINGTON, ME US","1944-03",,,"31",,"3","29","9","0","0","26",,,,
"USC00172765","FARMINGTON, ME US","1944-04",,,"10",,"0","26","0","0","0","8",,,,
"USC00172765","FARMINGTON, ME US","1944-05",,,"0",,"0","2","0","18","2","0",,,,
"USC00172765","FARMINGTON, ME US","1944-06",,,,,"0","1","0","22","3",,,,,
"USC00172765","FARMINGTON, ME US","1944-07",,,"0",,"0","0","0","29","3","0",,,,
"USC00172765","FARMINGTON, ME US","1944-08",,,"0",,"0","0","0","29","10","0",,,,
"USC00172765","FARMINGTON, ME US","1944-09",,,"0",,"0","4","0","16","0","0",,,,
"USC00172765","FARMINGTON, ME US","1944-10",,,"0",,"0","8","0","2","0","0",,,,
"USC00172765","FARMINGTON, ME US","1944-11",,,"5",,"0","21","1","0","0","2",,,,
"USC00172765","FARMINGTON, ME US","1944-12",,,"29",,"6","31","17","0","0","12",,,,
"USC00172765","FARMINGTON, ME US","1945-01",,,"31",,"11","31","27","0","0","26",,,,
"USC00172765","FARMINGTON, ME US","1945-02",,,"28",,"3","28","13","0","0","34",,,,
"USC00172765","FARMINGTON, ME US","1945-03",,,"25",,"0","23","1","1","0","28",,,,
"USC00172765","FARMINGTON, ME US","1945-04",,,"0",,"0","9","0","5","0","0",,,,
"USC00172765","FARMINGTON, ME US","1945-05",,,"3",,"0","1","0","3","0","6",,,,
"USC00172765","FARMINGTON, ME US","1945-06",,,,,"0","2","0","20","3",,,,,
"USC00172765","FARMINGTON, ME US","1945-07",,,,,"0","0","0","30","1",,,,,
"USC00172765","FARMINGTON, ME US","1945-08",,,,,"0","0","0","27","1",,,,,
"USC00172765","FARMINGTON, ME US","1945-09",,,,,"0","3","0","18","2",,,,,
"USC00172765","FARMINGTON, ME US","1945-10",,,,,"0","19","0","5","0",,,,,
"USC00172765","FARMINGTON, ME US","1945-11",,,,,"0","23","5","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1945-12",,,,,"13","30","22","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-01",,,,,"17","29","25","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-02",,,,,"13","27","22","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-03",,,,,"0","25","1","1","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-04",,,,,"0","25","0","2","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-05",,,,,"0","7","0","12","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-06",,,,,"0","0","0","25","7",,,,,
"USC00172765","FARMINGTON, ME US","1946-07",,,,,"0","0","0","30","2",,,,,
"USC00172765","FARMINGTON, ME US","1946-08",,,,,"0","0","0","26","1",,,,,
"USC00172765","FARMINGTON, ME US","1946-09",,,,,"0","1","0","24","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-10",,,,,"0","14","0","9","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-11",,,,,"0","21","1","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1946-12",,,,,"4","31","13","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-01",,,,,"15","31","18","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-02",,,,,"3","27","15","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-03",,,,,"1","27","1","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-04",,,,,"0","24","0","2","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-05",,,,,"0","3","0","12","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-06",,,,,"0","0","0","22","4",,,,,
"USC00172765","FARMINGTON, ME US","1947-07",,,,,"0","0","0","31","1",,,,,
"USC00172765","FARMINGTON, ME US","1947-08",,,,,"0","0","0","31","10",,,,,
"USC00172765","FARMINGTON, ME US","1947-09",,,,,"0","7","0","17","1",,,,,
"USC00172765","FARMINGTON, ME US","1947-10",,,,,"0","12","0","17","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-11",,,,,"0","28","5","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1947-12",,,,,"4","31","23","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1948-01",,,,,"16","31","26","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1948-02",,,,,"15","29","22","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1948-03",,,,,"8","26","6","0","0",,,,,
"USC00172765","FARMINGTON, ME US","1948-04",,,,,"0","23","0","1","0",,,,,
"USC00172765","FARMINGTON, ME US","1948-05",,,,,"0","4","0","6","0",,,,,
"USC00172765","FARMINGTON, ME US","1948-06","16","8","0","0","0","0","0","21","2","0","0.0","0.86","2.81","0.0"
"USC00172765","FARMINGTON, ME US","1948-07","13","8","0","0","0","0","0","29","4","0","0.0","0.63","2.45","0.0"
"USC00172765","FARMINGTON, ME US","1948-08","5","5","0","0","0","0","0","31","6","0","0.0","0.60","1.52","0.0"
"USC00172765","FARMINGTON, ME US","1948-09","5","2","0","0","0","6","0","20","1","0","0.0","0.26","0.52","0.0"
"USC00172765","FARMINGTON, ME US","1948-10","9","4","0","0","0","16","0","4","0","0","0.0","1.18","3.01","0.0"
"USC00172765","FARMINGTON, ME US","1948-11","17","15","0","0","0","15","0","0","0","0","0.0","1.68","7.98","0.0"
"USC00172765","FARMINGTON, ME US","1948-12","9","6",,"2","2","28","10","0","0",,"2.0","1.42","4.17","4.7"
"USC00172765","FARMINGTON, ME US","1949-01","12","8",,"5","4","31","13","0","0",,"7.0","0.93","3.24","19.6"
"USC00172765","FARMINGTON, ME US","1949-02","10","7",,"5","5","28","12","0","0",,"5.0","0.85","2.77","22.1"
"USC00172765","FARMINGTON, ME US","1949-03","9","5",,,"1","25","3","1","0",,,"0.59","1.64",
"USC00172765","FARMINGTON, ME US","1949-04","11","6",,"1","0","17","0","4","0",,"3.0","1.15","3.27","3.7"
"USC00172765","FARMINGTON, ME US","1949-05","11","8","0","0","0","5","0","16","0","0","0.0","0.76","3.16","0.0"
"USC00172765","FARMINGTON, ME US","1949-06","8","6","0","0","0","0","0","28","6","0","0.0","1.50","3.47","0.0"
"USC00172765","FARMINGTON, ME US","1949-07","5","5","0","0","0","0","0","31","8","0","0.0","1.02","2.57","0.0"
"USC00172765","FARMINGTON, ME US","1949-08","9","5","0","0","0","0","0","30","7","0","0.0","1.06","2.03","0.0"
"USC00172765","FARMINGTON, ME US","1949-09","13","7","0","0","0","3","0","11","0","0","0.0","0.90","3.19","0.0"
"USC00172765","FARMINGTON, ME US","1949-10","8","7","0","0","0","15","0","7","0","0","0.0","0.54","2.06","0.0"
"USC00172765","FARMINGTON, ME US","1949-11","17","10",,"3","1","28","6","0","0",,"3.3","1.10","4.24","7.1"
"USC00172765","FARMINGTON, ME US","1949-12","10","8",,"2","1","27","14","0","0",,"3.7","0.42","1.83","6.4"
"USC00172765","FARMINGTON, ME US","1950-01","17","14",,"10","6","29","16","0","0",,"6.8","0.72","5.62","38.1"
"USC00172765","FARMINGTON, ME US","1950-02","11","5",,"8","10","28","20","0","0",,"5.7","0.68","2.30","23.3"
"USC00172765","FARMINGTON, ME US","1950-03","12","10",,"5","5","31","11","0","0",,"9.0","2.20","5.83","20.7"
"USC00172765","FARMINGTON, ME US","1950-04","9","7",,"2","0","24","0","0","0",,"1.5","1.15","3.62","2.8"
"USC00172765","FARMINGTON, ME US","1950-05","10","3","0","0","0","6","0","17","0","0","0.0","0.61","1.38","0.0"
"USC00172765","FARMINGTON, ME US","1950-06","13","10","0","0","0","1","0","26","1","0","0.0","0.99","4.93","0.0"
"USC00172765","FARMINGTON, ME US","1950-07","9","6","0","0","0","0","0","31","0","0","0.0","1.05","2.07","0.0"
"USC00172765","FARMINGTON, ME US","1950-08","10","7","0","0","0","0","0","29","0","0","0.0","1.75","4.09","0.0"
"USC00172765","FARMINGTON, ME US","1950-09","8","4","0","0","0","7","0","8","0","0","0.0","0.53","1.53","0.0"
"USC00172765","FARMINGTON, ME US","1950-10","9","4","1","1","0","13","0","4","0","2","2.0","1.23","2.69","2.0"
"USC00172765","FARMINGTON, ME US","1950-11","14","9","0","0","0","17","2","1","0","0","0.2","2.43","6.71","0.2"
"USC00172765","FARMINGTON, ME US","1950-12","16","6","1","2","4","27","16","0","0","9","5.5","2.23","5.44","11.9"
"USC00172765","FARMINGTON, ME US","1951-01","9","6",,"5","8","30","17","0","0",,"2.5","1.31","2.64","11.1"
"USC00172765","FARMINGTON, ME US","1951-02","10","8",,"4","8","26","11","0","0",,"5.0","1.15","4.33","9.0"
"USC00172765","FARMINGTON, ME US","1951-03","12","9",,"5","1","28","6","0","0",,"5.5","1.70","5.79","20.0"
"USC00172765","FARMINGTON, ME US","1951-04","19","12","0","0","0","12","0","2","0","0","0.0","2.25","7.32","0.0"
"USC00172765","FARMINGTON, ME US","1951-05","9","6","0","0","0","8","0","15","0","0","0.0","0.75","2.98","0.0"
"USC00172765","FARMINGTON, ME US","1951-06","13","5","0","0","0","0","0","28","0","0","0.0","0.52","1.91","0.0"
"USC00172765","FARMINGTON, ME US","1951-07","14","7","0","0","0","0","0","29","2","0","0.0","1.65","4.87","0.0"
"USC00172765","FARMINGTON, ME US","1951-08","17","10","0","0","0","0","0","28","0","0","0.0","0.78","3.59","0.0"
"USC00172765","FARMINGTON, ME US","1951-09","12","9","0","0","0","1","0","18","0","0","0.0","0.70","3.87","0.0"
"USC00172765","FARMINGTON, ME US","1951-10","11","4","0","1","0","9","0","3","0","0","1.5","2.01","3.95","2.0"
"USC00172765","FARMINGTON, ME US","1951-11","12","10",,"2","0","25","6","0","0",,"9.1","2.92","7.17","11.2"
"USC00172765","FARMINGTON, ME US","1951-12","14","10",,"5","9","27","16","0","0",,"7.1","1.12","5.46","29.4"
"USC00172765","FARMINGTON, ME US","1952-01","12","9",,"6","8","31","19","0","0",,"5.0","0.82","3.61","21.5"
"USC00172765","FARMINGTON, ME US","1952-02","9","8",,"7","4","28","13","0","0",,"20.0","2.40","5.49","46.8"
"USC00172765","FARMINGTON, ME US","1952-03","8","6",,"3","1","28","3","0","0",,"9.5","0.94","3.22","15.5"
"USC00172765","FARMINGTON, ME US","1952-04","12","3","0","0","0","15","0","2","0","0","0.0","1.05","2.67","0.0"
"USC00172765","FARMINGTON, ME US","1952-05","14","9","0","0","0","6","0","10","0","0","0.0","2.44","5.59","0.0"
"USC00172765","FARMINGTON, ME US","1952-06","18","7","0","0","0","0","0","28","0","0","0.0","1.25","3.96","0.0"
"USC00172765","FARMINGTON, ME US","1952-07","5","2","0","0","0","0","0","31","18","0","0.0","0.27","0.65","0.0"
"USC00172765","FARMINGTON, ME US","1952-08","10","4","0","0","0","0","0","29","5","0","0.0","0.45","1.23","0.0"
"USC00172765","FARMINGTON, ME US","1952-09","12","5","0","0","0","1","0","20","0","0","0.0","1.28","3.19","0.0"
"USC00172765","FARMINGTON, ME US","1952-10","7","4","0","0","0","18","0","1","0","0","0.6","1.40","2.72","0.6"
"USC00172765","FARMINGTON, ME US","1952-11","10","4",,"1","0","22","0","0","0",,"2.3","0.54","1.39","3.0"
"USC00172765","FARMINGTON, ME US","1952-12","8","6",,"1","1","27","13","0","0",,"2.6","1.73","5.73","2.8"
"USC00172765","FARMINGTON, ME US","1953-01","11","8",,"6","7","31","13","0","0",,"5.5","1.07","4.16","16.5"
"USC00172765","FARMINGTON, ME US","1953-02","12","5",,"4","3","27","12","0","0",,"2.5","0.95","2.42","9.3"
"USC00172765","FARMINGTON, ME US","1953-03","16","12",,"2","2","24","8","0","0",,"4.4","2.85","11.26","8.5"
"USC00172765","FARMINGTON, ME US","1953-04","15","11","0","2","0","12","0","0","0","0","4.0","1.24","4.96","6.5"
"USC00172765","FARMINGTON, ME US","1953-05","11","6","0","1","0","1","0","19","1","0","2.5","0.77","3.04","2.5"
"USC00172765","FARMINGTON, ME US","1953-06","8","5","0","0","0","0","0","26","2","0","0.0","0.63","1.96","0.0"
"USC00172765","FARMINGTON, ME US","1953-07","11","6","0","0","0","0","0","31","3","0","0.0","0.92","2.25","0.0"
"USC00172765","FARMINGTON, ME US","1953-08","4","3","0","0","0","0","0","30","3","0","0.0","1.19","2.81","0.0"
"USC00172765","FARMINGTON, ME US","1953-09","7","3","0","0","0","2","0","14","3","0","0.0","0.60","1.61","0.0"
"USC00172765","FARMINGTON, ME US","1953-10","8","7","0","0","0","12","0","6","0","0","0.0","1.07","3.96","0.0"
"USC00172765","FARMINGTON, ME US","1953-11","6","6","0","0","0","20","1","0","0","0","0.0","1.82","4.41","0.0"
"USC00172765","FARMINGTON, ME US","1953-12","8","4","18","1","0","28","8","0","0","5","4.6","1.65","3.79","5.2"
"USC00172765","FARMINGTON, ME US","1954-01","16","9",,"9","12","31","21","0","0",,"7.8","0.90","3.85","32.6"
"USC00172765","FARMINGTON, ME US","1954-02","10","9",,"5","6","26","7","0","0",,"13.0","1.69","5.02","25.9"
"USC00172765","FARMINGTON, ME US","1954-03","12","9",,"6","1","31","5","0","0",,"9.5","1.20","4.26","24.6"
"USC00172765","FARMINGTON, ME US","1954-04","14","8","0","2","0","18","1","4","0","0","1.6","1.32","3.84","3.0"
"USC00172765","FARMINGTON, ME US","1954-05","18","10","0","0","0","2","0","7","0","0","0.0","1.45","5.24","0.0"
"USC00172765","FARMINGTON, ME US","1954-06","16","11","0","0","0","0","0","18","2","0","0.0","0.95","4.96","0.0"
"USC00172765","FARMINGTON, ME US","1954-07","14","10","0","0","0","0","0","31","0","0","0.0","1.58","3.45","0.0"
"USC00172765","FARMINGTON, ME US","1954-08","13","8","0","0","0","0","0","25","0","0","0.0","2.52","6.55","0.0"
"USC00172765","FARMINGTON, ME US","1954-09","20","13","0","0","0","1","0","9","0","0","0.0","3.25","9.08","0.0"
"USC00172765","FARMINGTON, ME US","1954-10","14","9",,"1","0","10","0","5","0",,"1.7","2.53","6.39","1.7"
"USC00172765","FARMINGTON, ME US","1954-11","12","8",,,"0","23","0","0","0",,,"1.20","5.09",
"USC00172765","FARMINGTON, ME US","1954-12","13","9","27","4","2","30","16","0","0","9","5.0","1.98","5.49","13.0"
"USC00172765","FARMINGTON, ME US","1955-01","7","5",,"5","6","31","26","0","0",,"3.7","0.44","1.19","12.7"
"USC00172765","FARMINGTON, ME US","1955-02","13","9",,"4","8","27","12","0","0",,"8.6","1.43","5.31","26.7"
"USC00172765","FARMINGTON, ME US","1955-03","14","10",,"6","1","29","10","0","0",,"4.6","0.95","3.93","19.1"
"USC00172765","FARMINGTON, ME US","1955-04","12","5","0","0","0","15","0","1","0","0","0.3","0.85","2.49","0.3"
"USC00172765","FARMINGTON, ME US","1955-05","11","6","0","0","0","2","0","19","0","0","0.0","2.17","4.49","0.0"
"USC00172765","FARMINGTON, ME US","1955-06","17","10","0","0","0","0","0","22","2","0","0.0","1.32","5.96","0.0"
"USC00172765","FARMINGTON, ME US","1955-07","8","3","0","0","0","0","0","31","7","0","0.0","0.80","1.97","0.0"
"USC00172765","FARMINGTON, ME US","1955-08","15","11","0","0","0","0","0","29","4","0","0.0","1.07","5.19","0.0"
"USC00172765","FARMINGTON, ME US","1955-09","9","4","0","0","0","4","0","15","0","0","0.0","0.39","1.27","0.0"
"USC00172765","FARMINGTON, ME US","1955-10","10","10","0","1","0","11","0","2","0","0","1.7","1.90","4.67","1.7"
"USC00172765","FARMINGTON, ME US","1955-11","11","10","0","1","0","22","4","0","0","0","1.1","1.35","3.68","1.1"
"USC00172765","FARMINGTON, ME US","1955-12","7","4",,"4","13","30","26","0","0",,"2.8","0.35","1.20","10.0"
"USC00172765","FARMINGTON, ME US","1956-01","16","11",,"3","4","23","13","0","0",,"2.5","1.24","4.59","7.3"
"USC00172765","FARMINGTON, ME US","1956-02","9","7",,"6","1","29","14","0","0",,"8.5","0.94","3.06","26.8"
"USC00172765","FARMINGTON, ME US","1956-03","14","11",,"10","8","31","9","0","0",,"9.2","1.14","4.45","32.6"
"USC00172765","FARMINGTON, ME US","1956-04","13","11",,"2","0","22","0","0","0",,"2.0","0.64","3.92","3.3"
"USC00172765","FARMINGTON, ME US","1956-05","14","9","0","0","0","13","0","7","0","0","0.0","1.28","3.17","0.0"
"USC00172765","FARMINGTON, ME US","1956-06","10","9","0","0","0","0","0","25","2","0","0.0","0.58","2.93","0.0"
"USC00172765","FARMINGTON, ME US","1956-07","11","8","0","0","0","0",,,,"0","0.0","1.55","5.62","0.0"
"USC00172765","FARMINGTON, ME US","1956-08","14","10","0","0","0","0","0","26","0","0","0.0","0.96","3.76","0.0"
"USC00172765","FARMINGTON, ME US","1956-09","15","7","0","0","0","8","0","11","0","0","0.0","1.07","4.08","0.0"
"USC00172765","FARMINGTON, ME US","1956-10","7","5","0","0","0","15","0","5","0","0","0.0","0.78","2.42","0.0"
"USC00172765","FARMINGTON, ME US","1956-11","10","7",,"3","0","24","4","0","0",,"5.7","1.04","2.99","11.6"
"USC00172765","FARMINGTON, ME US","1956-12","16","12",,"9","2","30","18","0","0",,"3.0","0.40","2.69","17.2"
"USC00172765","FARMINGTON, ME US","1957-01","10","6",,"6","20","31","28","0","0",,"7.5","0.45","1.93","29.8"
